Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,27,0,0,0,0
3,46,0,0,0,0
4,115,0,0,0,0
5,130,0,0,0,1
6,145,0,0,0,1
7,172,0,0,0,1
8,193,0,0,0,1
9,228,0,0,0,1
10,232,0,0,0,1
11,242,0,0,0,1
12,250,0,0,0,1
13,273,0,0,0,1
14,279,0,0,0,1
15,288,0,0,0,1
16,293,0,0,0,1
17,301,1,0,0,1
18,303,1,0,0,1
19,304,1,0,0,1
20,331,6,0,0,1
21,353,12,0,0,1
22,354,22,0,0,2
23,357,33,0,0,2
24,396,56,0,0,2
25,402,83,0,0,2
26,427,112,0,0,2
27,462,137,0,0,2
28,465,172,0,0,2
29,488,194,0,0,2
30,494,218,0,0,2
31,567,231,0,0,2
32,581,240,0,0,2
33,585,250,0,0,2
34,589,260,0,0,2
35,611,270,0,0,3
36,628,282,0,0,3
37,657,288,0,0,4
38,725,302,0,0,4
39,736,308,0,0,4
40,739,319,0,0,4
41,744,333,0,0,4
42,748,344,0,0,4
43,749,353,0,0,4
44,774,372,0,0,4
45,791,389,0,0,5
46,813,406,0,0,6
47,830,423,0,0,6
48,842,448,0,0,7
49,855,475,0,0,7
50,870,491,0,0,9
51,919,512,0,0,9
52,925,542,0,0,9
53,977,564,0,0,9
54,1004,580,0,0,9
55,1006,593,0,0,9
56,1045,610,0,0,9
57,1059,634,0,0,9
58,1109,669,0,0,9
59,1139,693,0,0,10
60,1162,693,0,0,10
