day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
10	123456810	220	9	15	5	0	0	0	0	0	0	0	0	0	0	1	0	0	12	1	0	0	1	86	40	0	0	0	1	[]	0	4
11	123456810	196	29	16	8	0	0	0	0	0	0	0	0	0	0	1	0	0	16	1	0	0	1	86	40	0	0	0	2	[]	0	4
12	123456810	177	33	24	13	0	0	0	0	0	0	0	0	0	0	3	0	0	17	3	0	0	3	86	40	0	0	0	3	[]	0	7
13	123456810	177	24	24	19	0	0	0	0	0	0	1	0	0	0	5	0	0	19	5	0	1	5	86	40	0	0	0	3	[]	0	6
14	123456810	175	18	27	24	0	0	0	0	0	0	1	0	0	0	4	1	0	21	5	0	1	5	86	40	0	0	0	5	[]	0	7
15	123456810	137	42	35	29	0	0	0	0	0	0	0	1	0	0	3	3	0	21	6	0	1	6	86	40	0	0	0	5	[]	0	9
16	123456810	111	49	42	40	0	0	0	0	0	0	1	1	0	0	3	3	0	22	6	0	2	6	86	40	0	0	0	5	[]	0	9
17	123456810	85	54	53	48	0	0	0	0	0	0	0	2	0	0	5	3	0	28	8	0	2	8	86	40	0	0	0	5	[]	0	9
18	123456810	70	55	50	61	0	0	0	0	0	0	1	2	0	0	8	3	0	30	12	0	3	12	86	40	0	0	0	5	[]	0	9
19	123456810	63	48	52	71	0	0	0	0	0	0	2	2	0	0	8	4	0	33	13	0	4	13	86	40	0	0	0	5	[]	0	10
20	123456810	63	40	54	76	0	0	0	0	0	0	2	2	0	0	8	5	0	38	14	0	4	14	86	40	0	0	0	5	[]	0	10
21	123456810	63	27	56	84	0	0	0	0	0	0	2	2	0	0	9	7	0	40	17	0	4	17	86	40	0	0	0	5	[]	0	10
22	123456810	48	29	55	96	0	0	0	0	0	0	2	2	0	0	12	6	0	44	21	0	4	21	86	40	0	0	0	6	[]	0	11
23	123456810	37	33	50	109	0	0	0	0	0	0	2	1	0	0	11	7	0	44	23	0	4	23	86	40	0	0	0	6	[]	0	11
24	123456810	29	28	50	120	0	0	0	0	0	0	3	1	0	0	12	7	0	47	24	0	5	24	86	40	0	0	0	6	[]	0	10
25	123456810	25	23	49	128	0	0	0	0	0	0	3	1	0	0	14	7	0	47	27	0	5	27	86	40	0	0	0	6	[]	0	10
26	123456810	23	14	53	134	0	0	0	0	0	0	3	0	0	0	13	10	0	48	29	0	5	29	86	40	0	0	0	6	[]	0	10
27	123456810	23	12	46	143	0	0	0	0	0	0	3	0	0	0	13	10	0	49	31	0	5	31	86	40	0	0	0	6	[]	0	9
28	123456810	23	6	43	154	0	0	0	0	0	0	3	0	0	0	13	8	0	53	33	0	6	33	86	40	0	0	0	6	[]	0	10
29	123456810	20	5	38	165	0	0	0	0	0	0	2	0	0	0	10	10	0	54	33	0	6	33	86	40	0	0	0	6	[]	0	10
30	123456810	14	9	34	172	0	0	0	0	0	0	1	1	0	0	9	10	0	54	33	0	6	33	86	40	0	0	0	6	[]	0	10
31	123456810	12	8	30	181	0	0	0	0	0	0	1	1	0	0	9	8	0	54	34	0	6	34	86	40	0	0	0	6	[]	0	10
32	123456810	9	9	31	186	0	0	0	0	0	0	1	1	0	0	7	6	0	55	34	0	6	34	86	40	0	0	0	6	[]	0	10
33	123456810	9	6	26	195	0	0	0	0	0	0	1	1	0	0	7	5	0	57	35	0	6	35	86	40	0	0	0	6	[]	0	10
34	123456810	9	4	23	201	0	0	0	0	0	0	0	1	0	0	7	5	0	57	36	0	6	36	86	40	0	0	0	6	[]	0	10
35	123456810	9	4	18	207	0	0	0	0	0	0	0	1	0	0	7	4	0	59	38	0	6	38	86	40	0	0	0	6	[]	0	8
36	123456810	6	5	18	210	0	0	0	0	0	0	0	1	0	0	4	6	0	60	39	0	6	39	86	40	0	0	0	6	[]	0	7
37	123456810	4	4	19	213	0	0	0	0	0	0	0	1	0	0	4	5	0	60	40	0	6	40	86	40	0	0	0	6	[]	0	6
38	123456810	4	4	13	221	0	0	0	0	0	0	0	0	0	0	4	4	0	63	41	0	6	41	86	40	0	0	0	6	[]	0	6
39	123456810	4	4	13	221	0	0	0	0	0	0	0	0	0	0	4	4	0	66	41	0	6	41	86	40	0	0	0	6	[]	0	6
40	123456810	4	3	13	221	0	0	0	0	0	0	0	0	0	0	4	5	0	67	42	0	6	42	86	40	0	0	0	6	[]	0	6
41	123456810	4	3	10	225	0	0	0	0	0	0	0	0	0	0	3	5	0	71	42	0	6	42	86	40	0	0	0	6	[]	0	5
42	123456810	4	1	7	230	0	0	0	0	0	0	0	0	0	0	2	6	0	71	42	0	6	42	86	40	0	0	0	6	[]	0	5
43	123456810	4	0	7	232	0	0	0	0	0	0	0	0	0	0	2	5	0	74	42	0	6	42	86	40	0	0	0	6	[]	0	5
44	123456810	3	1	7	233	0	0	0	0	0	0	0	0	0	0	2	4	0	78	42	0	6	42	86	40	0	0	0	6	[]	0	5
45	123456810	3	1	6	236	0	0	0	0	0	0	0	0	0	0	2	2	0	80	42	0	6	42	86	40	0	0	0	6	[]	0	4
46	123456810	3	1	5	238	0	0	0	0	0	0	0	0	0	0	0	3	0	84	42	0	6	42	86	40	0	0	0	6	[]	0	3
47	123456810	3	1	5	239	0	0	0	0	0	0	0	0	0	0	0	2	0	87	42	0	6	42	86	40	0	0	0	6	[]	0	3
48	123456810	3	0	5	241	0	0	0	0	0	0	0	0	0	0	0	1	0	90	42	0	6	42	86	40	0	0	0	6	[]	0	3
49	123456810	3	0	5	241	0	0	0	0	0	0	0	0	0	0	0	1	0	92	42	0	6	42	86	40	0	0	0	6	[]	0	3
50	123456810	3	0	4	242	0	0	0	0	0	0	0	0	0	0	1	0	0	96	43	0	6	43	86	40	0	0	0	6	[]	0	3
51	123456810	3	0	3	243	0	0	0	0	0	0	0	0	0	0	1	0	0	97	43	0	6	43	86	40	0	0	0	6	[]	0	3
52	123456810	3	0	3	243	0	0	0	0	0	0	0	0	0	0	1	0	0	99	43	0	6	43	86	40	0	0	0	6	[]	0	3
53	123456810	3	0	3	243	0	0	0	0	0	0	0	0	0	0	1	0	0	101	43	0	6	43	86	40	0	0	0	6	[]	0	3
54	123456810	3	0	3	243	0	0	0	0	0	0	0	0	0	0	1	0	0	104	43	0	6	43	86	40	0	0	0	6	[]	0	3
55	123456810	3	0	1	245	0	0	0	0	0	0	0	0	0	0	1	0	0	108	43	0	6	43	86	40	0	0	0	6	[]	0	2
56	123456810	3	0	0	246	0	0	0	0	0	0	0	0	0	0	1	0	0	111	43	0	6	43	86	40	0	0	0	6	[]	0	1
57	123456810	3	0	0	246	0	0	0	0	0	0	0	0	0	0	1	0	0	112	43	0	6	43	86	40	0	0	0	6	[]	0	1
58	123456810	3	0	0	246	0	0	0	0	0	0	0	0	0	0	1	0	0	116	43	0	6	43	86	40	0	0	0	6	[]	0	1
59	123456810	3	0	0	246	0	0	0	0	0	0	0	0	0	0	1	0	0	116	43	0	6	43	86	40	0	0	0	6	[]	0	1
60	123456810	3	0	1	246	0	0	0	0	0	0	0	0	0	0	0	0	0	119	43	0	6	43	86	40	0	0	0	6	[]	0	1
