day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
42	123456954	4	8	35	180	0	0	0	0	0	0	1	4	0	0	7	9	0	84	39	0	7	39	86	42	0	0	0	3	[]	0	11
43	123456954	3	5	32	187	0	0	0	0	0	0	1	4	0	0	7	9	0	86	40	0	7	40	86	42	0	0	0	3	[]	0	10
44	123456954	2	5	30	194	0	0	0	0	0	0	1	3	0	0	5	8	0	86	40	0	7	40	86	42	0	0	0	3	[]	0	10
45	123456954	2	3	29	201	0	0	0	0	0	0	1	3	0	0	6	3	0	87	42	0	7	42	86	42	0	0	0	3	[]	0	10
46	123456954	2	3	25	207	0	0	0	0	0	0	1	3	0	0	4	3	0	91	42	0	8	42	86	42	0	0	0	3	[]	0	10
47	123456954	2	2	22	210	0	0	0	0	0	0	1	3	0	0	5	3	0	91	43	0	8	43	86	42	0	0	0	3	[]	0	9
48	123456954	2	1	18	217	0	0	0	0	0	0	2	0	0	0	5	3	0	93	43	0	9	43	86	42	0	0	0	3	[]	0	8
49	123456954	2	1	16	219	0	0	0	0	0	0	2	0	0	0	5	3	0	96	43	0	9	43	86	42	0	0	0	3	[]	0	8
50	123456954	2	1	13	225	0	0	0	0	0	0	2	0	0	0	4	1	0	99	43	0	9	43	86	42	0	0	0	3	[]	0	8
51	123456954	2	1	10	227	0	0	0	0	0	0	3	0	0	0	4	1	0	102	44	0	10	44	86	42	0	0	0	3	[]	0	7
52	123456954	2	1	7	230	0	0	0	0	0	0	3	0	0	0	4	1	0	105	44	0	10	44	86	42	0	0	0	3	[]	0	5
53	123456954	2	1	5	233	0	0	0	0	0	0	2	1	0	0	4	0	0	108	44	0	10	44	86	42	0	0	0	3	[]	0	5
54	123456954	2	1	5	233	0	0	0	0	0	0	2	1	0	0	4	0	0	108	44	0	10	44	86	42	0	0	0	3	[]	0	5
55	123456954	2	0	6	235	0	0	0	0	0	0	2	1	0	0	2	0	0	112	44	0	10	44	86	42	0	0	0	3	[]	0	4
56	123456954	2	0	5	237	0	0	0	0	0	0	1	1	0	0	2	0	0	113	44	0	10	44	86	42	0	0	0	3	[]	0	4
57	123456954	2	0	4	238	0	0	0	0	0	0	1	1	0	0	2	0	0	116	45	0	10	45	86	42	0	0	0	3	[]	0	4
58	123456954	2	0	3	240	0	0	0	0	0	0	0	1	0	0	2	0	0	118	45	0	10	45	86	42	0	0	0	3	[]	0	4
59	123456954	2	0	1	242	0	0	0	0	0	0	0	1	0	0	2	0	0	118	45	0	10	45	86	42	0	0	0	3	[]	0	3
60	123456954	2	0	1	242	0	0	0	0	0	0	0	1	0	0	2	0	0	120	45	0	10	45	86	42	0	0	0	3	[]	0	3
