day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
39	123456959	2	2	14	216	0	0	0	0	0	0	1	2	0	0	5	9	0	98	41	0	9	41	86	39	0	0	0	2	[]	0	9
40	123456959	2	2	11	218	0	0	0	0	0	0	1	2	0	0	5	10	0	99	42	0	9	42	86	39	0	0	0	2	[]	0	9
41	123456959	2	2	9	223	0	0	0	0	0	0	1	2	0	0	5	7	0	101	42	0	9	42	86	39	0	0	0	2	[]	0	8
42	123456959	2	2	8	225	0	0	0	0	0	0	1	2	0	0	5	6	0	107	43	0	9	43	86	39	0	0	0	2	[]	0	8
43	123456959	2	1	7	232	0	0	0	0	0	0	1	1	0	0	5	2	0	109	43	0	9	43	86	39	0	0	0	2	[]	0	8
44	123456959	2	1	7	233	0	0	0	0	0	0	1	0	0	0	4	3	0	111	43	0	9	43	86	39	0	0	0	2	[]	0	7
45	123456959	2	1	4	235	0	0	0	0	0	0	1	0	0	0	6	2	0	111	45	0	9	45	86	39	0	0	0	2	[]	0	7
46	123456959	2	0	6	236	0	0	0	0	0	0	0	0	0	0	4	3	0	115	45	0	9	45	86	39	0	0	0	2	[]	0	7
47	123456959	2	0	5	237	0	0	0	0	0	0	0	0	0	0	3	4	0	116	45	0	9	45	86	39	0	0	0	2	[]	0	6
48	123456959	2	0	7	237	0	0	0	0	0	0	0	0	0	0	1	4	0	116	45	0	9	45	86	39	0	0	0	2	[]	0	6
49	123456959	2	0	5	240	0	0	0	0	0	0	0	0	0	0	0	4	0	116	45	0	9	45	86	39	0	0	0	2	[]	0	5
50	123456959	2	0	2	244	0	0	0	0	0	0	0	0	0	0	0	3	0	118	45	0	9	45	86	39	0	0	0	2	[]	0	2
51	123456959	2	0	2	244	0	0	0	0	0	0	0	0	0	0	0	3	0	122	45	0	9	45	86	39	0	0	0	2	[]	0	2
52	123456959	2	0	2	245	0	0	0	0	0	0	0	0	0	0	0	2	0	123	45	0	9	45	86	39	0	0	0	2	[]	0	2
53	123456959	2	0	2	245	0	0	0	0	0	0	0	0	0	0	0	2	0	127	45	0	9	45	86	39	0	0	0	2	[]	0	2
54	123456959	2	0	2	245	0	0	0	0	0	0	0	0	0	0	0	2	0	130	45	0	9	45	86	39	0	0	0	2	[]	0	2
55	123456959	2	0	2	247	0	0	0	0	0	0	0	0	0	0	0	0	0	135	45	0	9	45	86	39	0	0	0	2	[]	0	2
56	123456959	2	0	2	247	0	0	0	0	0	0	0	0	0	0	0	0	0	137	45	0	9	45	86	39	0	0	0	2	[]	0	2
57	123456959	2	0	2	247	0	0	0	0	0	0	0	0	0	0	0	0	0	140	45	0	9	45	86	39	0	0	0	2	[]	0	2
58	123456959	2	0	2	247	0	0	0	0	0	0	0	0	0	0	0	0	0	144	45	0	9	45	86	39	0	0	0	2	[]	0	2
59	123456959	2	0	1	248	0	0	0	0	0	0	0	0	0	0	0	0	0	145	45	0	9	45	86	39	0	0	0	2	[]	0	1
60	123456959	2	0	1	248	0	0	0	0	0	0	0	0	0	0	0	0	0	148	45	0	9	45	86	39	0	0	0	2	[]	0	1
