day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
25	123456918	141	27	23	43	0	0	0	0	0	0	1	0	0	0	4	0	0	61	7	0	1	7	86	51	0	0	0	6	[]	0	5
26	123456918	133	30	22	49	0	0	0	0	0	0	0	1	0	0	3	1	0	61	7	0	1	7	86	51	0	0	0	6	[]	0	5
27	123456918	133	19	24	56	0	0	0	0	0	0	1	1	0	0	4	1	0	64	8	0	2	8	86	51	0	0	0	6	[]	0	8
28	123456918	133	14	22	60	0	0	0	0	0	0	1	1	0	0	7	1	0	65	11	0	2	11	86	51	0	0	0	6	[]	0	8
29	123456918	118	21	26	63	0	0	0	0	0	0	1	1	0	0	8	1	0	67	12	0	2	12	86	51	0	0	0	6	[]	0	8
30	123456918	104	22	33	67	0	0	0	0	0	0	2	1	0	0	9	1	0	69	13	0	3	13	86	51	0	0	0	7	[]	0	9
31	123456918	83	25	41	73	0	0	0	0	0	0	2	1	0	0	12	2	0	73	17	0	3	17	86	51	0	0	0	7	[]	0	10
32	123456918	68	32	43	81	0	0	0	0	0	0	1	2	0	0	9	3	0	73	17	0	3	17	86	51	0	0	0	7	[]	0	10
33	123456918	58	32	46	90	0	0	0	0	0	0	1	1	0	0	8	3	0	76	17	0	3	17	86	51	0	0	0	8	[]	0	9
34	123456918	58	18	51	98	0	0	0	0	0	0	1	1	0	0	6	6	0	76	18	0	3	18	86	51	0	0	0	8	[]	0	8
35	123456918	58	13	45	107	0	0	0	0	0	0	2	1	0	0	6	7	0	78	20	0	4	20	86	51	0	0	0	8	[]	0	7
36	123456918	42	24	44	112	0	0	0	0	0	0	3	1	0	0	6	7	0	82	20	0	5	20	86	51	0	0	0	8	[]	0	7
37	123456918	40	18	43	122	0	0	0	0	0	0	3	0	0	0	6	7	0	85	21	0	5	21	86	51	0	0	0	8	[]	0	7
38	123456918	37	14	42	131	0	0	0	0	0	0	3	0	0	0	7	5	0	87	23	0	5	23	86	51	0	0	0	9	[]	0	7
39	123456918	28	15	40	141	0	0	0	0	0	0	3	0	0	0	5	7	0	89	24	0	5	24	86	51	0	0	0	9	[]	0	9
40	123456918	25	12	38	150	0	0	0	0	0	0	3	0	0	0	3	8	0	92	24	0	6	24	86	51	0	0	0	9	[]	0	9
41	123456918	25	6	37	159	0	0	0	0	0	0	3	1	0	0	3	5	0	94	25	0	7	25	86	51	0	0	0	9	[]	0	9
42	123456918	25	5	33	162	0	0	0	0	0	0	3	1	0	0	5	5	0	96	27	0	7	27	86	51	0	0	0	9	[]	0	9
43	123456918	13	16	27	169	0	0	0	0	0	0	3	1	0	0	3	7	0	101	27	0	7	27	86	51	0	0	0	9	[]	0	9
44	123456918	12	11	27	175	0	0	0	0	0	0	2	2	0	0	4	6	0	102	28	0	7	28	86	51	0	0	0	9	[]	0	9
45	123456918	11	9	24	184	0	0	0	0	0	0	1	2	0	0	2	6	0	103	28	0	7	28	86	51	0	0	0	9	[]	0	8
46	123456918	9	7	24	188	0	0	0	0	0	0	1	2	0	0	2	6	0	105	28	0	8	28	86	51	0	0	0	9	[]	0	8
47	123456918	8	6	24	189	0	0	0	0	0	0	3	2	0	0	2	5	0	109	28	0	10	28	86	51	0	0	0	9	[]	0	8
48	123456918	8	5	21	194	0	0	0	0	0	0	3	2	0	0	3	3	0	110	29	0	10	29	86	51	0	0	0	9	[]	0	8
49	123456918	8	5	16	200	0	0	0	0	0	0	3	2	0	0	1	4	0	112	29	0	10	29	86	51	0	0	0	9	[]	0	7
50	123456918	7	6	11	206	0	0	0	0	0	0	3	1	0	0	1	4	0	112	29	0	10	29	86	51	0	0	0	9	[]	0	6
51	123456918	7	6	11	208	0	0	0	0	0	0	3	0	0	0	1	3	0	113	29	0	10	29	86	51	0	0	0	9	[]	0	6
52	123456918	7	2	12	213	0	0	0	0	0	0	3	0	0	0	1	1	0	115	29	0	10	29	86	51	0	0	0	9	[]	0	7
53	123456918	7	1	13	213	0	0	0	0	0	0	3	0	0	0	1	1	0	118	29	0	10	29	86	51	0	0	0	9	[]	0	7
54	123456918	6	1	9	217	0	0	0	0	0	0	3	0	0	0	3	0	0	119	31	0	10	31	86	51	0	0	0	9	[]	0	6
55	123456918	6	1	8	218	0	0	0	0	0	0	2	1	0	0	2	1	0	120	31	0	10	31	86	51	0	0	0	9	[]	0	6
56	123456918	6	1	7	219	0	0	0	0	0	0	1	1	0	0	3	1	0	121	32	0	10	32	86	51	0	0	0	9	[]	0	6
57	123456918	6	1	4	223	0	0	0	0	0	0	0	0	0	0	3	2	0	123	33	0	10	33	86	51	0	0	0	9	[]	0	5
58	123456918	5	0	4	226	0	0	0	0	0	0	0	0	0	0	3	1	0	126	33	0	10	33	86	51	0	0	0	9	[]	0	5
59	123456918	4	1	3	226	0	0	0	0	0	0	0	0	0	0	4	1	0	127	34	0	10	34	86	51	0	0	0	9	[]	0	5
60	123456918	4	0	4	226	0	0	0	0	0	0	0	0	0	0	4	1	0	129	34	0	10	34	86	51	0	0	0	9	[]	0	5
