day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
50	123456831	10	27	55	125	0	0	0	0	0	0	4	1	0	0	11	5	0	112	23	0	6	23	86	52	0	0	0	6	[]	0	12
51	123456831	7	25	48	136	0	0	0	0	0	0	2	4	0	0	10	6	0	117	24	0	7	24	86	52	0	0	0	6	[]	0	12
52	123456831	7	13	51	142	0	0	0	0	0	0	2	4	0	0	14	5	0	118	28	0	7	28	86	52	0	0	0	6	[]	0	12
53	123456831	6	10	48	150	0	0	0	0	0	0	3	4	0	0	11	6	0	120	28	0	8	28	86	52	0	0	0	6	[]	0	12
54	123456831	3	9	49	155	0	0	0	0	0	0	3	3	0	0	9	7	0	124	28	0	8	28	86	52	0	0	0	6	[]	0	12
55	123456831	3	7	47	160	0	0	0	0	0	0	3	3	0	0	7	8	0	126	28	0	8	28	86	52	0	0	0	6	[]	0	11
56	123456831	3	4	39	173	0	0	0	0	0	0	4	3	0	0	6	6	0	129	28	0	9	28	86	52	0	0	0	6	[]	0	10
57	123456831	3	3	33	180	0	0	0	0	0	0	5	3	0	0	7	4	0	133	30	0	10	30	86	52	0	0	0	6	[]	0	10
58	123456831	3	3	24	188	0	0	0	0	0	0	5	2	0	0	8	5	0	135	33	0	11	33	86	52	0	0	0	6	[]	0	10
59	123456831	3	3	18	197	0	0	0	0	0	0	4	2	0	0	6	5	0	137	33	0	11	33	86	52	0	0	0	6	[]	0	10
60	123456831	3	3	14	203	0	0	0	0	0	0	3	2	0	0	5	5	0	142	33	0	11	33	86	52	0	0	0	6	[]	0	9
