day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	50	0	0	0	0	[]	0	0
1	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	86	50	0	0	0	0	[]	0	0
2	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	86	50	0	0	0	0	[]	0	0
3	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	86	50	0	0	0	0	[]	0	0
4	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	50	0	0	0	0	[]	0	0
5	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	86	50	0	0	0	0	[]	0	0
6	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	86	50	0	0	0	0	[]	0	0
7	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	86	50	0	0	0	0	[]	0	0
8	123456983	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	86	50	0	0	0	0	[]	0	0
9	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	86	50	0	0	0	1	[]	0	0
10	123456983	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	86	50	0	0	0	1	[]	0	0
11	123456983	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	86	50	0	0	0	2	[]	0	0
12	123456983	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	86	50	0	0	0	2	[]	0	0
13	123456983	238	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	86	50	0	0	0	2	[]	0	0
14	123456983	238	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	86	50	0	0	0	2	[]	0	0
15	123456983	237	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	86	50	0	0	0	2	[]	0	1
16	123456983	230	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	86	50	0	0	0	2	[]	0	0
17	123456983	230	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	86	50	0	0	0	2	[]	0	1
18	123456983	227	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	86	50	0	0	0	2	[]	0	1
19	123456983	217	13	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	27	1	0	0	1	86	50	0	0	0	3	[]	0	1
20	123456983	217	10	8	3	0	0	0	0	0	0	0	0	0	0	2	0	0	29	2	0	0	2	86	50	0	0	0	3	[]	0	2
21	123456983	217	5	11	5	0	0	0	0	0	0	0	0	0	0	2	0	0	31	2	0	0	2	86	50	0	0	0	3	[]	0	3
22	123456983	211	8	14	5	0	0	0	0	0	0	0	0	0	0	2	0	0	32	2	0	0	2	86	50	0	0	0	3	[]	0	3
