day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
16	123456830	174	20	31	17	0	0	0	0	0	0	2	0	0	0	6	0	0	26	6	0	2	6	86	40	0	0	0	7	[]	0	6
17	123456830	152	33	36	21	0	0	0	0	0	0	0	2	0	0	6	0	0	27	7	0	2	7	86	40	0	0	0	7	[]	0	7
18	123456830	136	34	39	30	0	0	0	0	0	0	1	2	0	0	8	0	0	31	9	0	3	9	86	40	0	0	0	7	[]	0	8
19	123456830	115	43	47	32	0	0	0	0	0	0	0	3	0	0	8	2	0	31	11	0	3	11	86	40	0	0	0	7	[]	0	9
20	123456830	115	31	47	43	0	0	0	0	0	0	1	3	0	0	8	2	0	32	11	0	4	11	86	40	0	0	0	7	[]	0	9
21	123456830	115	25	41	54	0	0	0	0	0	0	1	2	0	0	9	3	0	34	13	0	4	13	86	40	0	0	0	7	[]	0	9
22	123456830	96	32	45	63	0	0	0	0	0	0	1	2	0	0	6	5	0	38	13	0	4	13	86	40	0	0	0	7	[]	0	9
23	123456830	82	38	42	70	0	0	0	0	0	0	2	2	0	0	8	6	0	41	16	0	5	16	86	40	0	0	0	7	[]	0	9
24	123456830	77	33	45	77	0	0	0	0	0	0	2	1	0	0	10	5	0	42	19	0	5	19	86	40	0	0	0	7	[]	0	10
25	123456830	69	30	51	82	0	0	0	0	0	0	2	2	0	0	9	5	0	43	19	0	6	19	86	40	0	0	0	7	[]	0	10
26	123456830	59	32	48	91	0	0	0	0	0	0	2	2	0	0	11	5	0	46	22	0	6	22	86	40	0	0	0	7	[]	0	9
27	123456830	59	21	49	101	0	0	0	0	0	0	2	3	0	0	8	7	0	52	22	0	7	22	86	40	0	0	0	7	[]	0	10
28	123456830	59	12	50	111	0	0	0	0	0	0	1	3	0	0	8	6	0	54	23	0	7	23	86	40	0	0	0	7	[]	0	10
29	123456830	49	18	46	119	0	0	0	0	0	0	0	4	0	0	7	7	0	58	25	0	7	25	86	40	0	0	0	7	[]	0	10
30	123456830	46	17	41	125	0	0	0	0	0	0	0	3	0	0	9	9	0	58	29	0	7	29	86	40	0	0	0	7	[]	0	10
31	123456830	39	16	44	129	0	0	0	0	0	0	2	3	0	0	8	9	0	63	30	0	9	30	86	40	0	0	0	7	[]	0	10
32	123456830	28	24	38	138	0	0	0	0	0	0	2	3	0	0	6	11	0	64	30	0	9	30	86	40	0	0	0	7	[]	0	10
33	123456830	20	26	39	146	0	0	0	0	0	0	1	3	0	0	7	8	0	66	31	0	9	31	86	40	0	0	0	7	[]	0	9
34	123456830	20	18	42	153	0	0	0	0	0	0	1	3	0	0	8	5	0	66	32	0	9	32	86	40	0	0	0	7	[]	0	9
35	123456830	20	12	37	160	0	0	0	0	0	0	3	2	0	0	8	8	0	71	35	0	11	35	86	40	0	0	0	7	[]	0	9
36	123456830	12	17	31	171	0	0	0	0	0	0	3	2	0	0	7	7	0	73	36	0	11	36	86	40	0	0	0	7	[]	0	9
37	123456830	10	13	31	177	0	0	0	0	0	0	3	1	0	0	7	8	0	74	37	0	11	37	86	40	0	0	0	7	[]	0	9
38	123456830	9	11	30	181	0	0	0	0	0	0	3	1	0	0	7	8	0	75	38	0	11	38	86	40	0	0	0	7	[]	0	9
39	123456830	9	10	22	191	0	0	0	0	0	0	4	1	0	0	6	7	0	76	38	0	12	38	86	40	0	0	0	7	[]	0	9
40	123456830	9	8	20	199	0	0	0	0	0	0	3	2	0	0	5	4	0	79	38	0	12	38	86	40	0	0	0	7	[]	0	8
41	123456830	9	4	23	203	0	0	0	0	0	0	2	1	0	0	4	4	0	82	38	0	12	38	86	40	0	0	0	7	[]	0	8
42	123456830	9	4	15	208	0	0	0	0	0	0	2	1	0	0	6	5	0	82	41	0	12	41	86	40	0	0	0	7	[]	0	7
43	123456830	9	3	14	210	0	0	0	0	0	0	2	1	0	0	6	5	0	83	42	0	12	42	86	40	0	0	0	7	[]	0	7
44	123456830	9	2	12	213	0	0	0	0	0	0	2	2	0	0	6	4	0	85	42	0	13	42	86	40	0	0	0	7	[]	0	7
45	123456830	8	3	9	220	0	0	0	0	0	0	2	0	0	0	5	3	0	85	43	0	13	43	86	40	0	0	0	8	[]	0	6
46	123456830	8	2	7	224	0	0	0	0	0	0	2	0	0	0	4	3	0	86	43	0	13	43	86	40	0	0	0	8	[]	0	5
47	123456830	8	2	5	226	0	0	0	0	0	0	2	0	0	0	5	2	0	88	44	0	13	44	86	40	0	0	0	8	[]	0	5
48	123456830	8	1	7	226	0	0	0	0	0	0	2	0	0	0	4	2	0	90	44	0	13	44	86	40	0	0	0	8	[]	0	5
49	123456830	8	1	7	227	0	0	0	0	0	0	1	0	0	0	4	2	0	91	44	0	13	44	86	40	0	0	0	8	[]	0	5
50	123456830	8	0	6	229	0	0	0	0	0	0	1	0	0	0	4	2	0	94	44	0	13	44	86	40	0	0	0	8	[]	0	5
51	123456830	8	0	4	230	0	0	0	0	0	0	1	0	0	0	5	2	0	95	45	0	13	45	86	40	0	0	0	8	[]	0	4
52	123456830	8	0	4	233	0	0	0	0	0	0	1	0	0	0	3	1	0	97	45	0	13	45	86	40	0	0	0	8	[]	0	4
53	123456830	8	0	3	235	0	0	0	0	0	0	0	1	0	0	2	1	0	99	45	0	13	45	86	40	0	0	0	8	[]	0	3
54	123456830	8	0	3	236	0	0	0	0	0	0	0	0	0	0	2	1	0	100	45	0	13	45	86	40	0	0	0	8	[]	0	3
55	123456830	8	0	3	237	0	0	0	0	0	0	0	0	0	0	2	0	0	100	45	0	13	45	86	40	0	0	0	8	[]	0	3
56	123456830	8	0	3	237	0	0	0	0	0	0	0	0	0	0	2	0	0	102	45	0	13	45	86	40	0	0	0	8	[]	0	3
57	123456830	7	1	3	238	0	0	0	0	0	0	0	0	0	0	1	0	0	104	45	0	13	45	86	40	0	0	0	8	[]	0	2
58	123456830	7	0	2	240	0	0	0	0	0	0	0	0	0	0	1	0	0	105	45	0	13	45	86	40	0	0	0	8	[]	0	2
59	123456830	7	0	2	240	0	0	0	0	0	0	0	0	0	0	1	0	0	105	45	0	13	45	86	40	0	0	0	8	[]	0	2
60	123456830	6	1	2	240	0	0	0	0	0	0	0	0	0	0	1	0	0	108	45	0	13	45	86	40	0	0	0	8	[]	0	2
